station_id,num_bikes_available,numBikesAvailable,num_bikes_available_types,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,stationCode,station_opening_hours,snapshot_time
84966359,2,2,"[{'mechanical': 1}, {'ebike': 1}]",24,24,1,1,1,1770728742,8019,,2026-02-10 14:02:35.655191
42908639,9,9,"[{'mechanical': 0}, {'ebike': 9}]",20,20,1,1,1,1770728819,9017,,2026-02-10 14:02:35.655191
125469898,3,3,"[{'mechanical': 0}, {'ebike': 3}]",30,30,1,1,1,1770729094,18008,,2026-02-10 14:02:35.655191
54000549,15,15,"[{'mechanical': 8}, {'ebike': 7}]",1,1,1,1,1,1770728857,7008,,2026-02-10 14:02:35.655191
52329,2,2,"[{'mechanical': 0}, {'ebike': 2}]",34,34,1,1,1,1770728933,16112,,2026-02-10 14:02:35.655191
85162552,3,3,"[{'mechanical': 0}, {'ebike': 3}]",42,42,1,1,1,1770728756,42703,,2026-02-10 14:02:35.655191
54000586,3,3,"[{'mechanical': 1}, {'ebike': 2}]",29,29,1,1,1,1770728958,14030,,2026-02-10 14:02:35.655191
2515738489,2,2,"[{'mechanical': 0}, {'ebike': 2}]",18,18,1,1,1,1770728597,20201,,2026-02-10 14:02:35.655191
256561528,25,25,"[{'mechanical': 18}, {'ebike': 7}]",19,19,1,1,1,1770728988,13046,,2026-02-10 14:02:35.655191
452920451,10,10,"[{'mechanical': 8}, {'ebike': 2}]",14,14,1,1,1,1770728995,22102,,2026-02-10 14:02:35.655191
54000588,2,2,"[{'mechanical': 2}, {'ebike': 0}]",61,61,1,1,1,1770728661,15003,,2026-02-10 14:02:35.655191
1020700136,19,19,"[{'mechanical': 9}, {'ebike': 10}]",0,0,1,1,1,1770729114,4110,,2026-02-10 14:02:35.655191
100855693,25,25,"[{'mechanical': 16}, {'ebike': 9}]",1,1,1,1,1,1770729061,6032,,2026-02-10 14:02:35.655191
102304517,3,3,"[{'mechanical': 0}, {'ebike': 3}]",43,43,1,1,1,1770728638,17022,,2026-02-10 14:02:35.655191
128889359,23,23,"[{'mechanical': 17}, {'ebike': 6}]",16,16,1,1,1,1770729015,7020,,2026-02-10 14:02:35.655191
210737808,3,3,"[{'mechanical': 1}, {'ebike': 2}]",23,23,1,1,1,1770728832,10036,,2026-02-10 14:02:35.655191
17526921983,12,12,"[{'mechanical': 0}, {'ebike': 12}]",20,20,1,1,1,1770728678,23304,,2026-02-10 14:02:35.655191
54000546,31,31,"[{'mechanical': 19}, {'ebike': 12}]",1,1,1,1,1,1770728780,6017,,2026-02-10 14:02:35.655191
912377361,13,13,"[{'mechanical': 7}, {'ebike': 6}]",30,30,1,1,1,1770729110,12161,,2026-02-10 14:02:35.655191
259977414,20,20,"[{'mechanical': 14}, {'ebike': 6}]",2,2,1,1,1,1770729018,15107,,2026-02-10 14:02:35.655191
36473,19,19,"[{'mechanical': 17}, {'ebike': 2}]",0,0,1,1,1,1770729081,9101,,2026-02-10 14:02:35.655191
129101773,4,4,"[{'mechanical': 0}, {'ebike': 4}]",35,35,1,1,1,1770729109,18017,,2026-02-10 14:02:35.655191
256124192,1,1,"[{'mechanical': 0}, {'ebike': 1}]",41,41,1,1,1,1770728929,19041,,2026-02-10 14:02:35.655191
100918666,7,7,"[{'mechanical': 5}, {'ebike': 2}]",12,12,1,1,1,1770728946,11043,,2026-02-10 14:02:35.655191
1002059045,23,23,"[{'mechanical': 14}, {'ebike': 9}]",4,4,1,1,1,1770728915,1117,,2026-02-10 14:02:35.655191
35137730,23,23,"[{'mechanical': 12}, {'ebike': 11}]",27,27,1,1,1,1770729089,13103,,2026-02-10 14:02:35.655191
54000545,40,40,"[{'mechanical': 38}, {'ebike': 2}]",25,25,1,1,1,1770729103,15059,,2026-02-10 14:02:35.655191
653065577,0,0,"[{'mechanical': 0}, {'ebike': 0}]",30,30,1,0,0,1770728792,10163,,2026-02-10 14:02:35.655191
20636986665,0,0,"[{'mechanical': 0}, {'ebike': 0}]",38,38,1,0,0,1758204784,18209,,2026-02-10 14:02:35.655191
82568336,2,2,"[{'mechanical': 0}, {'ebike': 2}]",27,27,1,1,1,1770728665,31704,,2026-02-10 14:02:35.655191
66491408,0,0,"[{'mechanical': 0}, {'ebike': 0}]",28,28,1,1,1,1770729002,32603,,2026-02-10 14:02:35.655191
18175885970,19,19,"[{'mechanical': 9}, {'ebike': 10}]",30,30,1,1,1,1770729112,17201,,2026-02-10 14:02:35.655191
17527065847,4,4,"[{'mechanical': 3}, {'ebike': 1}]",18,18,1,1,1,1770728556,23403,,2026-02-10 14:02:35.655191
17527110170,7,7,"[{'mechanical': 6}, {'ebike': 1}]",22,22,1,1,1,1770729071,23903,,2026-02-10 14:02:35.655191
54000541,17,17,"[{'mechanical': 5}, {'ebike': 12}]",10,10,1,1,1,1770729084,4013,,2026-02-10 14:02:35.655191
1025995767,4,4,"[{'mechanical': 1}, {'ebike': 3}]",17,17,1,1,1,1770728765,45001,,2026-02-10 14:02:35.655191
1034242363,4,4,"[{'mechanical': 2}, {'ebike': 2}]",28,28,1,1,1,1770728899,31023,,2026-02-10 14:02:35.655191
1021553839,2,2,"[{'mechanical': 0}, {'ebike': 2}]",32,32,1,1,1,1770729004,9118,,2026-02-10 14:02:35.655191
1021176825,14,14,"[{'mechanical': 8}, {'ebike': 6}]",8,8,1,1,1,1770728804,21024,,2026-02-10 14:02:35.655191
335780498,29,29,"[{'mechanical': 16}, {'ebike': 13}]",0,0,1,1,1,1770728930,2001,,2026-02-10 14:02:35.655191
54000611,5,5,"[{'mechanical': 0}, {'ebike': 5}]",20,20,1,1,1,1770728476,19023,,2026-02-10 14:02:35.655191
484387018,4,4,"[{'mechanical': 3}, {'ebike': 1}]",27,27,1,1,1,1770728692,20019,,2026-02-10 14:02:35.655191
1035816937,5,5,"[{'mechanical': 2}, {'ebike': 3}]",23,23,1,1,1,1770728726,18137,,2026-02-10 14:02:35.655191
544249939,47,47,"[{'mechanical': 41}, {'ebike': 6}]",2,2,1,1,1,1770729101,7101,,2026-02-10 14:02:35.655191
1023083417,15,15,"[{'mechanical': 8}, {'ebike': 7}]",5,5,1,1,1,1770729061,18138,,2026-02-10 14:02:35.655191
66507229,8,8,"[{'mechanical': 4}, {'ebike': 4}]",18,18,1,1,1,1770728836,17116,,2026-02-10 14:02:35.655191
20636823021,0,0,"[{'mechanical': 0}, {'ebike': 0}]",16,16,1,1,1,1770728539,18208,,2026-02-10 14:02:35.655191
82432573,5,5,"[{'mechanical': 2}, {'ebike': 3}]",45,45,1,1,1,1770728598,13041,,2026-02-10 14:02:35.655191
66491386,32,32,"[{'mechanical': 24}, {'ebike': 8}]",25,25,1,1,1,1770729078,7016,,2026-02-10 14:02:35.655191
54000539,31,31,"[{'mechanical': 24}, {'ebike': 7}]",3,3,1,1,1,1770729081,4011,,2026-02-10 14:02:35.655191
452936197,14,14,"[{'mechanical': 12}, {'ebike': 2}]",45,45,1,1,1,1770728829,12041,,2026-02-10 14:02:35.655191
27415012,49,49,"[{'mechanical': 44}, {'ebike': 5}]",17,17,1,1,1,1770729131,12108,,2026-02-10 14:02:35.655191
101490103,2,2,"[{'mechanical': 0}, {'ebike': 2}]",21,21,1,1,1,1770729103,14006,,2026-02-10 14:02:35.655191
100872260,40,40,"[{'mechanical': 36}, {'ebike': 4}]",1,1,1,1,1,1770728894,7013,,2026-02-10 14:02:35.655191
213848056,37,37,"[{'mechanical': 36}, {'ebike': 1}]",18,18,1,1,1,1770729050,21311,,2026-02-10 14:02:35.655191
20431248994,5,5,"[{'mechanical': 0}, {'ebike': 5}]",18,18,1,1,1,1770728783,10207,,2026-02-10 14:02:35.655191
653127524,7,7,"[{'mechanical': 2}, {'ebike': 5}]",23,23,1,1,1,1770728792,21114,,2026-02-10 14:02:35.655191
263610599,3,3,"[{'mechanical': 0}, {'ebike': 3}]",40,40,1,1,1,1770729126,31013,,2026-02-10 14:02:35.655191
653066427,10,10,"[{'mechanical': 4}, {'ebike': 6}]",15,15,1,1,1,1770728952,32018,,2026-02-10 14:02:35.655191
129089749,6,6,"[{'mechanical': 1}, {'ebike': 5}]",21,21,1,1,1,1770729027,17016,,2026-02-10 14:02:35.655191
82587428,3,3,"[{'mechanical': 0}, {'ebike': 3}]",27,27,1,1,1,1770729111,20202,,2026-02-10 14:02:35.655191
27415297,2,2,"[{'mechanical': 0}, {'ebike': 2}]",49,49,1,1,1,1770728911,18019,,2026-02-10 14:02:35.655191
13283986,14,14,"[{'mechanical': 8}, {'ebike': 6}]",20,20,1,1,1,1770729062,11003,,2026-02-10 14:02:35.655191
20636530104,0,0,"[{'mechanical': 0}, {'ebike': 0}]",0,0,0,0,0,1758197095,10203,,2026-02-10 14:02:35.655191
100910836,7,7,"[{'mechanical': 0}, {'ebike': 7}]",41,41,1,1,1,1770728940,11034,,2026-02-10 14:02:35.655191
6515,41,41,"[{'mechanical': 29}, {'ebike': 12}]",2,2,1,1,1,1770729073,9012,,2026-02-10 14:02:35.655191
41523981,1,1,"[{'mechanical': 0}, {'ebike': 1}]",44,44,1,1,1,1770728972,15020,,2026-02-10 14:02:35.655191
1034247348,4,4,"[{'mechanical': 2}, {'ebike': 2}]",30,30,1,1,1,1770728819,41206,,2026-02-10 14:02:35.655191
39536951,2,2,"[{'mechanical': 0}, {'ebike': 2}]",30,30,1,1,1,1770728708,13113,,2026-02-10 14:02:35.655191
35089539,4,4,"[{'mechanical': 0}, {'ebike': 4}]",18,18,1,1,1,1770729104,19031,,2026-02-10 14:02:35.655191
27415169,5,5,"[{'mechanical': 1}, {'ebike': 4}]",18,18,1,1,1,1770729046,13114,,2026-02-10 14:02:35.655191
15412563,18,18,"[{'mechanical': 14}, {'ebike': 4}]",4,4,1,1,1,1770729120,15061,,2026-02-10 14:02:35.655191
30179848,4,4,"[{'mechanical': 0}, {'ebike': 4}]",22,22,1,1,1,1770728925,20017,,2026-02-10 14:02:35.655191
27363029,1,1,"[{'mechanical': 0}, {'ebike': 1}]",31,31,1,1,1,1770728961,11019,,2026-02-10 14:02:35.655191
484889494,20,20,"[{'mechanical': 11}, {'ebike': 9}]",6,6,1,1,1,1770729092,23008,,2026-02-10 14:02:35.655191
54000607,16,16,"[{'mechanical': 14}, {'ebike': 2}]",6,6,1,1,1,1770728883,15063,,2026-02-10 14:02:35.655191
36003,22,22,"[{'mechanical': 11}, {'ebike': 11}]",0,0,1,1,1,1770729088,6014,,2026-02-10 14:02:35.655191
27415215,5,5,"[{'mechanical': 0}, {'ebike': 5}]",20,20,1,1,1,1770728637,14116,,2026-02-10 14:02:35.655191
263732151,8,8,"[{'mechanical': 3}, {'ebike': 5}]",25,25,1,1,1,1770728854,31018,,2026-02-10 14:02:35.655191
1036199130,7,7,"[{'mechanical': 2}, {'ebike': 5}]",13,13,1,1,1,1770728828,47002,,2026-02-10 14:02:35.655191
129161858,9,9,"[{'mechanical': 6}, {'ebike': 3}]",20,20,1,1,1,1770729117,33005,,2026-02-10 14:02:35.655191
653035822,26,26,"[{'mechanical': 11}, {'ebike': 15}]",1,1,1,1,1,1770729058,2110,,2026-02-10 14:02:35.655191
27415285,20,20,"[{'mechanical': 14}, {'ebike': 6}]",4,4,1,1,1,1770728994,7026,,2026-02-10 14:02:35.655191
27363256,23,23,"[{'mechanical': 14}, {'ebike': 9}]",0,0,1,1,1,1770729129,1016,,2026-02-10 14:02:35.655191
100902274,51,51,"[{'mechanical': 45}, {'ebike': 6}]",1,1,1,1,1,1770729075,8015,,2026-02-10 14:02:35.655191
100770878,12,12,"[{'mechanical': 11}, {'ebike': 1}]",13,13,1,1,1,1770729045,5019,,2026-02-10 14:02:35.655191
75313725,9,9,"[{'mechanical': 3}, {'ebike': 6}]",25,25,1,1,1,1770729130,14007,,2026-02-10 14:02:35.655191
653069115,3,3,"[{'mechanical': 0}, {'ebike': 3}]",28,28,1,1,1,1770729033,10164,,2026-02-10 14:02:35.655191
82419429,21,21,"[{'mechanical': 19}, {'ebike': 2}]",23,23,1,1,1,1770729013,11107,,2026-02-10 14:02:35.655191
349750111,23,23,"[{'mechanical': 20}, {'ebike': 3}]",6,6,1,1,1,1770729015,9113,,2026-02-10 14:02:35.655191
52453,0,0,"[{'mechanical': 0}, {'ebike': 0}]",25,25,1,1,1,1770728736,20103,,2026-02-10 14:02:35.655191
210389577,27,27,"[{'mechanical': 21}, {'ebike': 6}]",4,4,1,1,1,1770729101,2014,,2026-02-10 14:02:35.655191
1055553396,5,5,"[{'mechanical': 4}, {'ebike': 1}]",10,10,1,1,1,1770729016,4109,,2026-02-10 14:02:35.655191
210394523,22,22,"[{'mechanical': 15}, {'ebike': 7}]",5,5,1,1,1,1770729102,3101,,2026-02-10 14:02:35.655191
66505513,29,29,"[{'mechanical': 10}, {'ebike': 19}]",2,2,1,1,1,1770728920,8105,,2026-02-10 14:02:35.655191
15383032,54,54,"[{'mechanical': 42}, {'ebike': 12}]",2,2,1,1,1,1770729058,8029,,2026-02-10 14:02:35.655191
1056959071,31,31,"[{'mechanical': 29}, {'ebike': 2}]",8,8,1,1,1,1770729094,11048,,2026-02-10 14:02:35.655191
486833337,30,30,"[{'mechanical': 21}, {'ebike': 9}]",2,2,1,1,1,1770729108,2101,,2026-02-10 14:02:35.655191
606669250,9,9,"[{'mechanical': 1}, {'ebike': 8}]",27,27,1,1,1,1770729130,12154,,2026-02-10 14:02:35.655191
17638171254,24,24,"[{'mechanical': 6}, {'ebike': 18}]",4,4,1,1,1,1770728709,22017,,2026-02-10 14:02:35.655191
54001190,3,3,"[{'mechanical': 0}, {'ebike': 3}]",23,23,1,1,1,1770729089,19021,,2026-02-10 14:02:35.655191
82569809,12,12,"[{'mechanical': 4}, {'ebike': 8}]",9,9,1,1,1,1770729017,17104,,2026-02-10 14:02:35.655191
266052390,5,5,"[{'mechanical': 2}, {'ebike': 3}]",22,22,1,1,1,1770728954,19030,,2026-02-10 14:02:35.655191
37952191,16,16,"[{'mechanical': 11}, {'ebike': 5}]",15,15,1,1,1,1770729006,21004,,2026-02-10 14:02:35.655191
34300292,16,16,"[{'mechanical': 6}, {'ebike': 10}]",8,8,1,1,1,1770729063,22002,,2026-02-10 14:02:35.655191
82554786,5,5,"[{'mechanical': 1}, {'ebike': 4}]",25,25,1,1,1,1770729024,35008,,2026-02-10 14:02:35.655191
268976295,4,4,"[{'mechanical': 1}, {'ebike': 3}]",29,29,1,1,1,1770728952,13022,,2026-02-10 14:02:35.655191
27415444,0,0,"[{'mechanical': 0}, {'ebike': 0}]",30,30,1,1,1,1770728543,20045,,2026-02-10 14:02:35.655191
76488849,35,35,"[{'mechanical': 25}, {'ebike': 10}]",1,1,1,1,1,1770729089,13019,,2026-02-10 14:02:35.655191
460558111,12,12,"[{'mechanical': 6}, {'ebike': 6}]",7,7,1,1,1,1770729072,11044,,2026-02-10 14:02:35.655191
66491368,68,68,"[{'mechanical': 25}, {'ebike': 43}]",1,1,1,1,1,1770729036,5030,,2026-02-10 14:02:35.655191
15401095,8,8,"[{'mechanical': 3}, {'ebike': 5}]",38,38,1,1,1,1770728761,16041,,2026-02-10 14:02:35.655191
1055541632,2,2,"[{'mechanical': 2}, {'ebike': 0}]",40,40,1,1,1,1770728859,21952,,2026-02-10 14:02:35.655191
54000561,30,30,"[{'mechanical': 16}, {'ebike': 14}]",1,1,1,1,1,1770729131,9015,,2026-02-10 14:02:35.655191
60667075,8,8,"[{'mechanical': 2}, {'ebike': 6}]",14,14,1,1,1,1770729016,8049,,2026-02-10 14:02:35.655191
20824565291,3,3,"[{'mechanical': 2}, {'ebike': 1}]",97,97,1,0,0,1769943255,12507,,2026-02-10 14:02:35.655191
84983562,6,6,"[{'mechanical': 0}, {'ebike': 6}]",43,43,1,1,1,1770729109,11110,,2026-02-10 14:02:35.655191
129081441,3,3,"[{'mechanical': 0}, {'ebike': 3}]",18,18,1,1,1,1770728887,16031,,2026-02-10 14:02:35.655191
1056986761,52,52,"[{'mechanical': 32}, {'ebike': 20}]",2,2,1,1,1,1770729120,12153,,2026-02-10 14:02:35.655191
20458224375,0,0,"[{'mechanical': 0}, {'ebike': 0}]",0,0,1,0,0,1754913534,2201,,2026-02-10 14:02:35.655191
82566934,6,6,"[{'mechanical': 3}, {'ebike': 3}]",47,47,1,1,1,1770729129,17005,,2026-02-10 14:02:35.655191
35106544,0,0,"[{'mechanical': 0}, {'ebike': 0}]",55,55,1,1,1,1770728792,14016,,2026-02-10 14:02:35.655191
267976590,62,62,"[{'mechanical': 60}, {'ebike': 2}]",4,4,1,1,1,1770729042,12033,,2026-02-10 14:02:35.655191
54000630,14,14,"[{'mechanical': 6}, {'ebike': 8}]",11,11,1,1,1,1770729130,22012,,2026-02-10 14:02:35.655191
1599921040,2,2,"[{'mechanical': 1}, {'ebike': 1}]",28,28,1,1,1,1770728782,18142,,2026-02-10 14:02:35.655191
1056965116,2,2,"[{'mechanical': 0}, {'ebike': 2}]",47,47,1,1,1,1770729051,12120,,2026-02-10 14:02:35.655191
82573931,6,6,"[{'mechanical': 4}, {'ebike': 2}]",30,30,1,1,1,1770728958,18035,,2026-02-10 14:02:35.655191
82436057,1,1,"[{'mechanical': 1}, {'ebike': 0}]",21,21,1,1,1,1770728801,13110,,2026-02-10 14:02:35.655191
11851037297,7,7,"[{'mechanical': 6}, {'ebike': 1}]",26,26,1,1,1,1770729063,23105,,2026-02-10 14:02:35.655191
82448637,14,14,"[{'mechanical': 10}, {'ebike': 4}]",32,32,1,1,1,1770729104,15009,,2026-02-10 14:02:35.655191
271540743,24,24,"[{'mechanical': 18}, {'ebike': 6}]",1,1,1,1,1,1770729035,23005,,2026-02-10 14:02:35.655191
11851327865,12,12,"[{'mechanical': 9}, {'ebike': 3}]",17,17,1,1,1,1770729126,21120,,2026-02-10 14:02:35.655191
13372702,0,0,"[{'mechanical': 0}, {'ebike': 0}]",31,31,1,1,1,1770728655,20117,,2026-02-10 14:02:35.655191
1599931563,9,9,"[{'mechanical': 4}, {'ebike': 5}]",20,20,1,1,1,1770728867,48009,,2026-02-10 14:02:35.655191
15411223,1,1,"[{'mechanical': 0}, {'ebike': 1}]",23,23,1,1,1,1770729025,14125,,2026-02-10 14:02:35.655191
85152599,35,35,"[{'mechanical': 28}, {'ebike': 7}]",11,11,1,1,1,1770729103,21009,,2026-02-10 14:02:35.655191
478593396,3,3,"[{'mechanical': 0}, {'ebike': 3}]",17,17,1,1,1,1770729128,31017,,2026-02-10 14:02:35.655191
213675430,46,46,"[{'mechanical': 41}, {'ebike': 5}]",2,2,1,1,1,1770729100,13047,,2026-02-10 14:02:35.655191
363735875,4,4,"[{'mechanical': 4}, {'ebike': 0}]",14,14,1,1,1,1770729105,44103,,2026-02-10 14:02:35.655191
284711589,5,5,"[{'mechanical': 2}, {'ebike': 3}]",11,11,1,1,1,1770729045,4107,,2026-02-10 14:02:35.655191
265266148,2,2,"[{'mechanical': 1}, {'ebike': 1}]",22,22,1,1,1,1770728961,22403,,2026-02-10 14:02:35.655191
269953055,19,19,"[{'mechanical': 17}, {'ebike': 2}]",10,10,1,1,1,1770729023,42011,,2026-02-10 14:02:35.655191
66491406,14,14,"[{'mechanical': 7}, {'ebike': 7}]",33,33,1,1,1,1770728788,20047,,2026-02-10 14:02:35.655191
30550,20,20,"[{'mechanical': 18}, {'ebike': 2}]",4,4,1,1,1,1770729037,9013,,2026-02-10 14:02:35.655191
20637420127,1,1,"[{'mechanical': 0}, {'ebike': 1}]",33,33,1,1,1,1770728797,20204,,2026-02-10 14:02:35.655191
43219958,2,2,"[{'mechanical': 0}, {'ebike': 2}]",36,36,1,1,1,1770728872,14127,,2026-02-10 14:02:35.655191
82590367,14,14,"[{'mechanical': 10}, {'ebike': 4}]",42,42,1,1,1,1770729044,21017,,2026-02-10 14:02:35.655191
213693126,2,2,"[{'mechanical': 1}, {'ebike': 1}]",21,21,1,1,1,1770729038,18114,,2026-02-10 14:02:35.655191
357491025,1,1,"[{'mechanical': 1}, {'ebike': 0}]",21,21,1,1,1,1770728538,21951,,2026-02-10 14:02:35.655191
457713145,31,31,"[{'mechanical': 21}, {'ebike': 10}]",12,12,1,1,1,1770729118,92005,,2026-02-10 14:02:35.655191
392576677,14,14,"[{'mechanical': 5}, {'ebike': 9}]",9,9,1,1,1,1770728560,22103,,2026-02-10 14:02:35.655191
52456,1,1,"[{'mechanical': 0}, {'ebike': 1}]",27,27,1,1,1,1770728866,19113,,2026-02-10 14:02:35.655191
1056995858,1,1,"[{'mechanical': 0}, {'ebike': 1}]",28,28,1,1,1,1770728871,14128,,2026-02-10 14:02:35.655191
27414924,1,1,"[{'mechanical': 0}, {'ebike': 1}]",23,23,1,1,1,1770729117,10039,,2026-02-10 14:02:35.655191
213695073,3,3,"[{'mechanical': 0}, {'ebike': 3}]",29,29,1,1,1,1770729097,19036,,2026-02-10 14:02:35.655191
653217067,1,1,"[{'mechanical': 0}, {'ebike': 1}]",17,17,1,1,1,1770728556,31101,,2026-02-10 14:02:35.655191
365181481,4,4,"[{'mechanical': 1}, {'ebike': 3}]",46,46,1,1,1,1770728941,17001,,2026-02-10 14:02:35.655191
653076373,1,1,"[{'mechanical': 1}, {'ebike': 0}]",34,34,1,1,1,1770728548,12129,,2026-02-10 14:02:35.655191
275968458,26,26,"[{'mechanical': 16}, {'ebike': 10}]",30,30,1,1,1,1770729116,35004,,2026-02-10 14:02:35.655191
213936755,8,8,"[{'mechanical': 1}, {'ebike': 7}]",39,39,1,1,1,1770728890,31707,,2026-02-10 14:02:35.655191
128928526,6,6,"[{'mechanical': 2}, {'ebike': 4}]",9,9,1,1,1,1770729028,8011,,2026-02-10 14:02:35.655191
287096529,28,28,"[{'mechanical': 14}, {'ebike': 14}]",15,15,1,1,1,1770729081,13020,,2026-02-10 14:02:35.655191
13242682,4,4,"[{'mechanical': 1}, {'ebike': 3}]",26,26,1,1,1,1770728682,19124,,2026-02-10 14:02:35.655191
128884445,50,50,"[{'mechanical': 42}, {'ebike': 8}]",15,15,1,1,1,1770729100,7010,,2026-02-10 14:02:35.655191
284708999,6,6,"[{'mechanical': 1}, {'ebike': 5}]",32,32,1,1,1,1770728770,14113,,2026-02-10 14:02:35.655191
653079520,6,6,"[{'mechanical': 5}, {'ebike': 1}]",12,12,1,1,1,1770729127,35015,,2026-02-10 14:02:35.655191
653076393,52,52,"[{'mechanical': 28}, {'ebike': 24}]",13,13,1,1,1,1770729128,32021,,2026-02-10 14:02:35.655191
129069108,2,2,"[{'mechanical': 0}, {'ebike': 2}]",35,35,1,1,1,1770728616,15019,,2026-02-10 14:02:35.655191
19161093714,1,1,"[{'mechanical': 0}, {'ebike': 1}]",20,20,1,1,1,1770729072,20203,,2026-02-10 14:02:35.655191
20940948422,0,0,"[{'mechanical': 0}, {'ebike': 0}]",1,1,1,0,0,1766492924,43203,,2026-02-10 14:02:35.655191
54000550,18,18,"[{'mechanical': 14}, {'ebike': 4}]",11,11,1,1,1,1770729119,7024,,2026-02-10 14:02:35.655191
124390478,2,2,"[{'mechanical': 0}, {'ebike': 2}]",15,15,1,1,1,1770728801,20004,,2026-02-10 14:02:35.655191
1056979685,14,14,"[{'mechanical': 11}, {'ebike': 3}]",13,13,1,1,1,1770729116,12150,,2026-02-10 14:02:35.655191
97705710,8,8,"[{'mechanical': 7}, {'ebike': 1}]",30,30,1,1,1,1770728821,11031,,2026-02-10 14:02:35.655191
1056972307,22,22,"[{'mechanical': 19}, {'ebike': 3}]",26,26,1,1,1,1770729010,12125,,2026-02-10 14:02:35.655191
1062812659,8,8,"[{'mechanical': 3}, {'ebike': 5}]",52,52,1,1,1,1770729120,13515,,2026-02-10 14:02:35.655191
15310509,15,15,"[{'mechanical': 9}, {'ebike': 6}]",12,12,1,1,1,1770729026,9016,,2026-02-10 14:02:35.655191
1109534105,1,1,"[{'mechanical': 1}, {'ebike': 0}]",18,18,1,1,1,1770729007,31026,,2026-02-10 14:02:35.655191
1057003116,2,2,"[{'mechanical': 1}, {'ebike': 1}]",46,46,1,1,1,1770729051,15131,,2026-02-10 14:02:35.655191
285726279,6,6,"[{'mechanical': 1}, {'ebike': 5}]",21,21,1,1,1,1770728815,10037,,2026-02-10 14:02:35.655191
1057081237,2,2,"[{'mechanical': 0}, {'ebike': 2}]",21,21,1,1,1,1770729074,21316,,2026-02-10 14:02:35.655191
7261,13,13,"[{'mechanical': 11}, {'ebike': 2}]",7,7,1,1,1,1770729105,9036,,2026-02-10 14:02:35.655191
213685863,45,45,"[{'mechanical': 38}, {'ebike': 7}]",5,5,1,1,1,1770729125,15125,,2026-02-10 14:02:35.655191
390075668,5,5,"[{'mechanical': 4}, {'ebike': 1}]",35,35,1,1,1,1770728625,13117,,2026-02-10 14:02:35.655191
653079135,6,6,"[{'mechanical': 4}, {'ebike': 2}]",9,9,1,1,1,1770728695,13027,,2026-02-10 14:02:35.655191
38319086,6,6,"[{'mechanical': 2}, {'ebike': 4}]",30,30,1,1,1,1770728771,17029,,2026-02-10 14:02:35.655191
221032834,18,18,"[{'mechanical': 17}, {'ebike': 1}]",23,23,1,1,1,1770729108,10004,,2026-02-10 14:02:35.655191
653129435,10,10,"[{'mechanical': 7}, {'ebike': 3}]",6,6,1,1,1,1770728956,21118,,2026-02-10 14:02:35.655191
129121741,3,3,"[{'mechanical': 0}, {'ebike': 3}]",47,47,1,1,1,1770729070,20039,,2026-02-10 14:02:35.655191
362178041,4,4,"[{'mechanical': 2}, {'ebike': 2}]",23,23,1,1,1,1770728798,21203,,2026-02-10 14:02:35.655191
100783424,32,32,"[{'mechanical': 23}, {'ebike': 9}]",34,34,1,1,1,1770729012,5034,,2026-02-10 14:02:35.655191
210584503,9,9,"[{'mechanical': 1}, {'ebike': 8}]",5,5,1,1,1,1770728811,10017,,2026-02-10 14:02:35.655191
292871105,1,1,"[{'mechanical': 0}, {'ebike': 1}]",20,20,1,1,1,1770728713,19025,,2026-02-10 14:02:35.655191
38280,2,2,"[{'mechanical': 1}, {'ebike': 1}]",14,14,1,1,1,1770728863,16009,,2026-02-10 14:02:35.655191
653125838,23,23,"[{'mechanical': 20}, {'ebike': 3}]",6,6,1,1,1,1770729100,21029,,2026-02-10 14:02:35.655191
457834134,25,25,"[{'mechanical': 20}, {'ebike': 5}]",3,3,1,1,1,1770729131,16003,,2026-02-10 14:02:35.655191
20458486160,2,2,"[{'mechanical': 2}, {'ebike': 0}]",14,14,1,1,1,1770728736,19208,,2026-02-10 14:02:35.655191
213686471,5,5,"[{'mechanical': 1}, {'ebike': 4}]",18,18,1,1,1,1770728904,16014,,2026-02-10 14:02:35.655191
124622630,13,13,"[{'mechanical': 10}, {'ebike': 3}]",23,23,1,1,1,1770728925,11103,,2026-02-10 14:02:35.655191
54000593,9,9,"[{'mechanical': 1}, {'ebike': 8}]",1,1,1,1,1,1770729128,16007,,2026-02-10 14:02:35.655191
422639331,12,12,"[{'mechanical': 6}, {'ebike': 6}]",17,17,1,1,1,1770728998,22013,,2026-02-10 14:02:35.655191
27362949,2,2,"[{'mechanical': 2}, {'ebike': 0}]",29,29,1,1,1,1770729103,10110,,2026-02-10 14:02:35.655191
1057061349,11,11,"[{'mechanical': 6}, {'ebike': 5}]",21,21,1,1,1,1770728977,21115,,2026-02-10 14:02:35.655191
285454061,1,1,"[{'mechanical': 0}, {'ebike': 1}]",44,44,1,1,1,1770729004,20002,,2026-02-10 14:02:35.655191
129142199,8,8,"[{'mechanical': 3}, {'ebike': 5}]",22,22,1,1,1,1770728744,21708,,2026-02-10 14:02:35.655191
129135654,16,16,"[{'mechanical': 14}, {'ebike': 2}]",15,15,1,1,1,1770729108,21307,,2026-02-10 14:02:35.655191
214109662,3,3,"[{'mechanical': 0}, {'ebike': 3}]",17,17,1,1,1,1770728972,41210,,2026-02-10 14:02:35.655191
